property_type,room_type,accommodates,bathrooms,city,number_of_reviews,log_price
Apartment,Entire home/apt,5,1.0,DC,2,6.214608097999999
House,Entire home/apt,5,1.5,LA,53,5.370638027999999
Apartment,Private room,3,1.0,NYC,6,4.3694478519999995
Apartment,Shared room,1,1.0,NYC,15,3.218875825
Apartment,Entire home/apt,3,1.0,LA,0,4.553876892
Condominium,Private room,2,1.0,Boston,20,4.007333185
Apartment,Private room,3,1.0,NYC,48,4.477336814
House,Entire home/apt,6,1.5,Boston,4,5.192956851
Apartment,Entire home/apt,2,1.0,Boston,187,5.4161004020000005
House,Private room,5,1.0,NYC,10,4.48863637
Apartment,Private room,2,1.0,LA,0,4.454347296
Apartment,Private room,1,1.0,NYC,10,4.094344562
Apartment,Entire home/apt,4,1.0,Chicago,3,4.691347882
Apartment,Entire home/apt,7,2.0,LA,9,5.135798437
Apartment,Private room,2,1.0,NYC,5,4.17438727
Condominium,Entire home/apt,2,1.0,LA,6,5.164785974
Apartment,Entire home/apt,16,1.0,NYC,0,6.084499413
Condominium,Private room,2,2.0,Chicago,25,3.63758616
Apartment,Private room,2,1.0,NYC,28,4.3694478519999995
Apartment,Entire home/apt,4,1.0,Chicago,14,5.010635294
Apartment,Private room,2,1.0,Boston,6,4.6051701860000005
Loft,Private room,2,1.0,NYC,15,4.094344562
Apartment,Private room,2,1.0,NYC,41,3.912023005
House,Entire home/apt,5,1.0,DC,0,4.465908119
House,Entire home/apt,8,1.0,LA,10,5.164785974
House,Private room,2,,LA,37,4.356708827
Apartment,Private room,2,1.0,NYC,0,4.317488114
Apartment,Entire home/apt,4,1.0,NYC,50,5.010635294
House,Private room,2,1.0,NYC,70,4.317488114
Apartment,Private room,2,1.0,DC,0,4.382026635
Apartment,Private room,2,1.0,Boston,5,4.49980967
Apartment,Entire home/apt,4,1.0,Chicago,20,3.912023005
Apartment,Entire home/apt,6,1.0,LA,10,5.298317367
Apartment,Entire home/apt,12,1.0,LA,3,5.0039463060000005
Guesthouse,Entire home/apt,4,1.0,LA,13,5.293304825
House,Private room,2,1.0,LA,12,3.6635616460000002
Apartment,Entire home/apt,4,1.0,Chicago,79,4.49980967
House,Entire home/apt,4,1.0,LA,45,4.770684623999999
Apartment,Private room,1,1.0,LA,0,4.007333185
Apartment,Entire home/apt,4,1.0,NYC,88,4.9767337419999995
Apartment,Shared room,2,1.0,NYC,1,4.17438727
House,Private room,2,1.0,LA,64,3.8918202980000003
Condominium,Private room,2,1.0,SF,3,4.356708827
Apartment,Private room,1,1.0,NYC,2,4.094344562
Apartment,Private room,2,1.5,NYC,31,4.718498871
Apartment,Entire home/apt,4,1.0,LA,13,4.779123493
Apartment,Entire home/apt,4,1.0,SF,5,5.075173815
Apartment,Private room,2,1.0,NYC,4,4.248495242
Apartment,Private room,1,1.0,NYC,0,3.688879454
Apartment,Private room,2,1.0,NYC,54,4.828313737
Apartment,Entire home/apt,2,1.0,NYC,34,4.248495242
House,Private room,1,1.0,SF,0,5.010635294
Apartment,Entire home/apt,2,1.0,DC,4,5.010635294
House,Private room,3,1.0,NYC,6,3.688879454
Apartment,Entire home/apt,2,1.0,LA,0,4.465908119
Apartment,Entire home/apt,3,1.0,LA,3,5.135798437
House,Private room,2,1.0,DC,8,4.9767337419999995
House,Entire home/apt,16,3.0,SF,15,6.790097236
Apartment,Entire home/apt,5,1.0,NYC,0,5.521460918
Apartment,Entire home/apt,8,2.0,SF,6,6.184148891
House,Private room,2,1.0,LA,17,4.248495242
Other,Shared room,9,3.0,LA,0,3.091042453
Apartment,Private room,2,1.0,NYC,30,4.3694478519999995
Loft,Private room,2,1.0,NYC,44,4.382026635
House,Entire home/apt,4,3.0,LA,61,5.010635294
House,Entire home/apt,8,3.0,LA,5,6.90475077
Apartment,Entire home/apt,6,2.5,DC,2,6.052089168999999
Apartment,Private room,2,1.0,LA,14,4.49980967
Apartment,Entire home/apt,3,1.0,DC,3,4.382026635
Apartment,Entire home/apt,4,1.0,NYC,0,5.736572297
House,Private room,2,1.0,LA,90,4.5849674789999995
House,Entire home/apt,4,1.0,LA,1,4.787491743
House,Entire home/apt,5,1.0,LA,0,4.615120517
Apartment,Entire home/apt,3,1.0,NYC,33,4.5849674789999995
Apartment,Private room,1,1.0,NYC,0,3.828641396
House,Private room,2,2.0,LA,9,4.234106505
Apartment,Private room,2,1.0,NYC,12,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,3,4.787491743
Townhouse,Entire home/apt,8,2.5,NYC,18,6.361302478
Apartment,Private room,1,1.0,NYC,2,4.262679877
Apartment,Private room,2,1.0,NYC,351,4.3694478519999995
Apartment,Entire home/apt,4,1.0,NYC,1,4.6051701860000005
House,Entire home/apt,6,3.5,DC,5,5.192956851
Apartment,Private room,1,1.0,NYC,0,5.6869753560000005
Apartment,Entire home/apt,2,1.0,LA,41,4.59511985
Apartment,Entire home/apt,3,1.0,DC,9,5.616771097999999
Apartment,Private room,2,1.0,NYC,0,3.912023005
Apartment,Entire home/apt,4,1.0,LA,3,5.272999559
Apartment,Entire home/apt,2,1.0,SF,1,5.669880922999999
House,Entire home/apt,4,1.0,DC,104,4.8598124039999995
Apartment,Shared room,1,2.0,LA,0,3.496507561
House,Private room,2,1.0,LA,3,3.912023005
Apartment,Entire home/apt,4,1.0,SF,5,4.905274778
Apartment,Entire home/apt,6,2.0,LA,72,5.068904202
House,Entire home/apt,6,3.0,LA,18,6.2045577629999995
Cabin,Entire home/apt,2,1.0,LA,56,4.553876892
Apartment,Entire home/apt,6,1.0,DC,21,4.779123493
Apartment,Entire home/apt,4,2.0,LA,4,5.298317367
Townhouse,Entire home/apt,4,1.5,NYC,0,5.164785974
House,Entire home/apt,6,2.0,LA,129,6.049733455
Apartment,Private room,2,1.0,NYC,1,3.8918202980000003
House,Private room,2,1.0,LA,0,4.700480366
Apartment,Entire home/apt,2,1.0,NYC,1,4.941642423
Apartment,Private room,2,1.5,NYC,1,4.442651256
Apartment,Entire home/apt,3,1.0,NYC,3,5.105945473999999
Apartment,Entire home/apt,4,1.0,LA,2,4.48863637
House,Private room,2,1.5,LA,63,4.007333185
Apartment,Entire home/apt,4,1.0,Boston,0,4.6051701860000005
Apartment,Private room,1,1.0,NYC,51,3.871201011
Apartment,Entire home/apt,4,1.0,NYC,3,5.010635294
Apartment,Entire home/apt,9,1.5,NYC,0,5.521460918
Apartment,Entire home/apt,2,1.0,SF,67,5.278114659
House,Entire home/apt,7,1.0,LA,9,5.293304825
Apartment,Private room,1,2.0,NYC,86,4.941642423
Apartment,Private room,2,1.0,NYC,38,4.836281907
Apartment,Entire home/apt,4,1.0,NYC,30,4.9698133
Apartment,Entire home/apt,3,1.0,Boston,53,5.298317367
Apartment,Private room,2,1.0,LA,27,4.553876892
House,Entire home/apt,6,2.5,LA,155,5.010635294
Apartment,Entire home/apt,1,1.0,LA,12,4.17438727
Apartment,Entire home/apt,7,1.0,NYC,21,5.843544417
Bed & Breakfast,Private room,2,1.0,SF,81,4.787491743
Apartment,Entire home/apt,6,2.5,LA,3,5.446737372
Apartment,Entire home/apt,6,1.0,NYC,3,5.164785974
Apartment,Private room,2,1.0,NYC,13,4.248495242
Apartment,Entire home/apt,2,1.0,NYC,0,4.17438727
House,Private room,1,1.0,NYC,0,5.0039463060000005
Apartment,Entire home/apt,6,1.0,LA,22,4.997212274
Apartment,Private room,1,1.0,NYC,3,3.555348061
Apartment,Entire home/apt,4,1.0,NYC,0,4.9698133
Apartment,Entire home/apt,2,1.0,DC,1,4.6051701860000005
Apartment,Private room,2,1.0,SF,0,4.442651256
Apartment,Entire home/apt,3,1.0,Chicago,2,4.65396035
Apartment,Entire home/apt,3,1.0,NYC,8,4.317488114
Apartment,Shared room,1,1.0,LA,48,4.094344562
Apartment,Entire home/apt,6,1.0,NYC,0,4.787491743
Apartment,Private room,2,2.0,NYC,4,4.189654742
Apartment,Shared room,1,1.0,NYC,1,3.610917913
Apartment,Entire home/apt,3,1.0,LA,1,5.010635294
Apartment,Entire home/apt,2,1.0,NYC,2,4.691347882
House,Private room,2,1.0,DC,19,4.430816799
House,Private room,2,1.0,Chicago,21,4.553876892
Apartment,Private room,2,1.0,NYC,1,4.158883083
Apartment,Private room,1,1.0,Boston,0,4.248495242
Apartment,Private room,2,1.5,SF,63,4.941642423
Apartment,Private room,2,1.0,NYC,178,4.727387819
Apartment,Private room,2,1.0,LA,12,4.6051701860000005
Guesthouse,Entire home/apt,4,1.0,LA,22,4.8598124039999995
Apartment,Entire home/apt,3,1.0,LA,22,4.744932128
Apartment,Entire home/apt,3,1.0,NYC,11,4.744932128
Apartment,Entire home/apt,3,1.0,LA,18,3.912023005
Apartment,Private room,2,1.0,NYC,0,2.3025850930000002
Condominium,Entire home/apt,6,1.0,Chicago,0,3.8918202980000003
Apartment,Entire home/apt,2,1.0,LA,0,3.912023005
Apartment,Private room,2,1.0,NYC,3,4.442651256
House,Private room,2,1.0,NYC,28,3.80666249
Apartment,Private room,2,1.0,Chicago,249,4.17438727
Apartment,Private room,2,1.0,LA,0,3.688879454
Apartment,Entire home/apt,2,1.0,NYC,17,5.293304825
Apartment,Private room,2,1.0,NYC,14,4.418840608
Apartment,Entire home/apt,6,2.0,LA,132,5.446737372
House,Entire home/apt,2,1.0,LA,1,5.164785974
Apartment,Entire home/apt,2,1.0,NYC,1,5.370638027999999
Apartment,Private room,1,2.0,NYC,0,3.80666249
Apartment,Entire home/apt,4,1.0,NYC,37,5.010635294
Apartment,Entire home/apt,4,1.0,Boston,0,5.129898715
Condominium,Private room,2,1.0,LA,98,4.779123493
Townhouse,Entire home/apt,6,1.0,LA,35,5.099866428
Apartment,Entire home/apt,2,1.0,LA,0,4.077537444
Apartment,Entire home/apt,1,1.0,NYC,1,4.828313737
Townhouse,Entire home/apt,8,2.5,DC,4,5.703782475
Dorm,Shared room,16,4.0,LA,0,3.912023005
Apartment,Entire home/apt,3,1.0,LA,0,4.477336814
House,Private room,3,1.0,NYC,0,4.094344562
Loft,Entire home/apt,5,1.0,NYC,9,7.090076836000001
Apartment,Private room,2,1.0,NYC,76,4.094344562
Apartment,Private room,3,1.0,LA,124,4.007333185
House,Entire home/apt,6,2.5,DC,8,6.02827852
Apartment,Entire home/apt,4,1.0,LA,10,4.905274778
House,Entire home/apt,2,1.0,LA,2,4.700480366
Loft,Entire home/apt,2,1.0,NYC,6,5.501258211000001
Apartment,Entire home/apt,4,1.0,NYC,12,5.298317367
Apartment,Entire home/apt,5,1.0,SF,0,5.517452896
Condominium,Private room,2,1.0,Chicago,42,4.304065093
Apartment,Entire home/apt,2,1.0,LA,4,4.49980967
Apartment,Entire home/apt,3,1.0,LA,44,4.382026635
Apartment,Entire home/apt,2,1.0,Chicago,25,3.912023005
Apartment,Entire home/apt,5,1.0,Boston,30,5.010635294
Apartment,Private room,2,1.0,NYC,36,4.382026635
House,Entire home/apt,8,3.5,LA,34,5.783825182
Apartment,Entire home/apt,3,1.0,NYC,83,5.010635294
Other,Entire home/apt,5,1.0,SF,16,4.6051701860000005
Apartment,Private room,2,1.0,NYC,3,4.094344562
Apartment,Entire home/apt,4,1.0,DC,9,5.043425117
Condominium,Private room,2,1.0,Boston,31,4.65396035
House,Entire home/apt,6,2.0,LA,0,5.8579331539999995
Apartment,Private room,2,1.0,LA,60,4.143134726
Apartment,Entire home/apt,3,1.0,NYC,27,4.382026635
Loft,Private room,2,1.0,NYC,2,3.912023005
Apartment,Private room,4,1.0,NYC,0,5.9889614170000005
Apartment,Private room,2,1.0,NYC,4,4.49980967
House,Private room,1,1.0,LA,0,4.553876892
House,Entire home/apt,2,1.0,LA,10,4.700480366
Apartment,Entire home/apt,2,1.0,NYC,1,4.700480366
Apartment,Entire home/apt,2,1.0,Chicago,7,4.6051701860000005
Apartment,Private room,2,1.0,NYC,1,4.17438727
Apartment,Private room,2,1.0,NYC,7,4.219507705
Apartment,Entire home/apt,4,1.0,SF,7,5.8550719220000005
Apartment,Private room,1,1.0,LA,3,4.17438727
Apartment,Shared room,2,1.0,NYC,92,4.007333185
Apartment,Private room,2,1.0,NYC,4,4.382026635
House,Private room,2,1.5,LA,4,3.80666249
Other,Shared room,2,1.0,LA,0,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,0,4.382026635
House,Entire home/apt,4,1.0,LA,19,5.123963979
Apartment,Entire home/apt,4,1.0,NYC,146,5.010635294
House,Entire home/apt,8,2.5,DC,1,6.396929655
Apartment,Private room,2,1.0,SF,12,4.828313737
House,Entire home/apt,8,2.5,Boston,0,6.0330862220000006
House,Private room,2,1.5,Chicago,49,4.248495242
House,Entire home/apt,4,1.0,LA,178,4.905274778
Apartment,Private room,2,1.0,LA,11,4.787491743
House,Entire home/apt,4,1.0,LA,0,5.187385806
House,Private room,4,1.0,Chicago,48,3.737669618
Apartment,Entire home/apt,4,2.0,SF,52,5.164785974
Apartment,Entire home/apt,6,1.0,LA,9,4.48863637
Apartment,Private room,2,1.5,Chicago,19,4.477336814
Apartment,Entire home/apt,3,1.0,NYC,7,5.393627546
Apartment,Entire home/apt,6,1.0,NYC,21,5.459585514
House,Private room,1,,LA,46,4.48863637
Apartment,Private room,2,1.0,NYC,1,4.6051701860000005
Apartment,Private room,2,1.0,Boston,11,3.912023005
Apartment,Entire home/apt,4,1.0,LA,6,4.9767337419999995
Guesthouse,Entire home/apt,2,1.0,LA,20,4.828313737
Apartment,Entire home/apt,2,1.0,NYC,6,5.298317367
Apartment,Private room,2,1.0,NYC,3,4.317488114
Apartment,Entire home/apt,2,1.0,LA,50,4.48863637
House,Entire home/apt,6,3.0,DC,41,5.8550719220000005
Apartment,Private room,2,2.0,SF,6,5.010635294
Apartment,Entire home/apt,3,1.0,LA,176,4.770684623999999
Apartment,Private room,2,1.0,LA,0,4.6051701860000005
Apartment,Entire home/apt,3,1.0,NYC,14,5.135798437
Apartment,Private room,2,1.5,Boston,69,4.744932128
Apartment,Entire home/apt,4,1.0,Chicago,9,4.406719247
Apartment,Entire home/apt,7,1.0,NYC,6,5.129898715
Apartment,Shared room,1,1.0,NYC,5,3.871201011
Apartment,Entire home/apt,2,1.0,LA,64,4.86753445
Apartment,Entire home/apt,5,1.5,SF,7,5.030437921
Apartment,Private room,1,1.0,NYC,0,3.80666249
House,Entire home/apt,6,2.0,SF,4,6.109247582999999
Apartment,Private room,1,1.0,NYC,0,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,91,5.010635294
Apartment,Entire home/apt,4,2.0,NYC,5,6.380122537
House,Entire home/apt,1,1.0,LA,0,4.553876892
House,Private room,1,1.0,Chicago,8,3.555348061
House,Entire home/apt,10,3.5,LA,0,6.476972363
Apartment,Entire home/apt,4,1.0,LA,0,4.990432587
House,Private room,1,1.5,DC,2,3.912023005
Apartment,Entire home/apt,2,1.0,LA,3,4.553876892
Apartment,Entire home/apt,4,1.0,LA,34,4.997212274
Apartment,Private room,1,1.0,NYC,0,4.248495242
Apartment,Entire home/apt,4,1.0,NYC,0,4.86753445
Apartment,Entire home/apt,2,1.5,LA,0,4.442651256
Bed & Breakfast,Entire home/apt,2,1.0,NYC,0,6.214608097999999
Apartment,Private room,2,1.0,NYC,0,4.6051701860000005
Apartment,Private room,2,1.5,SF,56,4.510859507
House,Entire home/apt,5,2.0,LA,4,5.521460918
House,Entire home/apt,6,2.5,DC,0,6.684611727999999
Apartment,Entire home/apt,2,1.0,DC,5,4.204692618999999
House,Entire home/apt,5,2.0,LA,20,5.521460918
Apartment,Entire home/apt,6,2.0,NYC,1,5.616771097999999
House,Entire home/apt,6,3.0,SF,0,5.8550719220000005
Apartment,Private room,2,2.0,Chicago,12,4.382026635
House,Private room,2,1.0,SF,56,4.49980967
Apartment,Private room,2,2.0,NYC,81,3.912023005
Apartment,Private room,2,1.0,Chicago,19,4.317488114
House,Entire home/apt,4,1.0,LA,3,5.4161004020000005
House,Private room,1,,NYC,0,4.700480366
Loft,Entire home/apt,10,2.0,NYC,9,6.475432717
House,Private room,3,2.0,NYC,0,5.700443572999999
Apartment,Entire home/apt,5,1.0,SF,23,5.9914645470000005
House,Entire home/apt,3,1.0,LA,1,4.317488114
Apartment,Entire home/apt,3,1.0,NYC,15,4.8598124039999995
Apartment,Entire home/apt,4,1.0,NYC,21,4.828313737
Apartment,Entire home/apt,2,1.0,NYC,0,5.010635294
Apartment,Entire home/apt,6,2.0,LA,11,4.787491743
Apartment,Entire home/apt,4,1.0,NYC,3,4.430816799
Apartment,Entire home/apt,2,1.0,NYC,0,4.644390898999999
House,Private room,2,1.0,SF,11,5.521460918
Apartment,Private room,1,1.0,NYC,4,4.553876892
Apartment,Private room,3,1.0,NYC,50,4.700480366
Apartment,Private room,2,1.0,LA,0,4.49980967
Apartment,Private room,1,1.0,NYC,1,4.48863637
House,Entire home/apt,3,1.0,LA,117,4.48863637
Apartment,Entire home/apt,2,1.0,SF,15,4.59511985
Apartment,Entire home/apt,1,1.0,NYC,2,4.59511985
House,Entire home/apt,5,1.5,LA,41,5.978885765
Apartment,Entire home/apt,4,1.0,NYC,3,4.682131227
Apartment,Private room,2,1.0,NYC,24,4.9767337419999995
House,Entire home/apt,8,2.5,LA,7,5.616771097999999
Apartment,Private room,1,1.0,NYC,4,4.382026635
House,Entire home/apt,8,3.5,LA,0,6.214608097999999
Apartment,Entire home/apt,3,1.0,Boston,44,5.298317367
Apartment,Entire home/apt,3,1.0,SF,0,5.521460918
Apartment,Entire home/apt,2,1.0,NYC,3,5.393627546
Apartment,Entire home/apt,2,1.0,Boston,23,5.298317367
House,Private room,2,1.0,LA,5,4.219507705
Apartment,Entire home/apt,4,3.0,LA,42,5.9914645470000005
House,Private room,2,1.0,LA,27,3.6635616460000002
Apartment,Entire home/apt,4,1.0,NYC,12,5.043425117
Apartment,Entire home/apt,3,1.0,NYC,2,4.700480366
House,Entire home/apt,8,3.0,LA,23,5.476463552
Apartment,Entire home/apt,2,1.0,LA,3,4.553876892
Apartment,Entire home/apt,5,1.0,Boston,8,5.262690189
Apartment,Entire home/apt,2,1.0,LA,156,4.9344739330000005
Apartment,Private room,4,1.0,NYC,0,5.010635294
Apartment,Entire home/apt,2,1.0,NYC,1,4.6051701860000005
Apartment,Private room,1,1.0,NYC,0,3.912023005
House,Private room,1,1.0,SF,31,4.382026635
House,Entire home/apt,9,2.0,DC,0,6.396929655
House,Private room,2,2.0,LA,44,4.077537444
House,Private room,2,1.0,LA,0,5.010635294
Apartment,Private room,2,1.0,NYC,1,4.248495242
Apartment,Entire home/apt,5,2.0,LA,7,5.8550719220000005
Apartment,Private room,1,1.0,Boston,1,4.59511985
Apartment,Entire home/apt,3,1.0,Boston,1,5.697093487
House,Private room,1,1.0,DC,1,3.9702919139999997
Apartment,Entire home/apt,3,1.0,NYC,19,5.4161004020000005
House,Private room,2,1.0,NYC,0,4.317488114
Apartment,Entire home/apt,6,1.0,NYC,0,5.631211782
Apartment,Private room,2,1.0,NYC,4,4.17438727
Apartment,Entire home/apt,4,1.0,DC,4,5.521460918
Apartment,Private room,3,2.0,NYC,102,4.248495242
Apartment,Entire home/apt,6,2.0,NYC,0,5.700443572999999
House,Entire home/apt,4,1.0,DC,2,4.736198448000001
House,Private room,3,1.0,LA,15,4.007333185
House,Private room,2,1.0,LA,78,4.276666119
Apartment,Entire home/apt,1,1.0,LA,30,4.49980967
Apartment,Private room,3,2.0,LA,25,3.7841896339999996
Apartment,Entire home/apt,4,1.0,NYC,1,4.941642423
Apartment,Private room,2,1.0,NYC,3,5.8550719220000005
Condominium,Private room,1,1.0,LA,16,4.317488114
Apartment,Private room,2,1.0,NYC,0,4.787491743
Apartment,Private room,2,1.0,NYC,1,4.6051701860000005
Bed & Breakfast,Private room,1,2.5,LA,43,3.7841896339999996
Apartment,Entire home/apt,3,1.0,LA,11,4.6051701860000005
Apartment,Entire home/apt,2,1.0,NYC,0,5.521460918
House,Entire home/apt,12,4.0,DC,15,6.9027427370000005
House,Private room,2,1.0,Chicago,0,4.234106505
Condominium,Entire home/apt,4,1.5,SF,87,5.8550719220000005
House,Shared room,1,1.0,LA,1,3.218875825
Apartment,Private room,2,1.0,NYC,0,4.007333185
Apartment,Entire home/apt,6,1.0,LA,11,4.234106505
Apartment,Entire home/apt,5,1.5,Boston,2,5.164785974
Apartment,Private room,2,1.0,NYC,3,4.17438727
House,Entire home/apt,6,2.0,LA,1,5.703782475
House,Private room,2,1.5,LA,0,4.553876892
House,Entire home/apt,8,1.0,LA,21,5.0369526019999995
Apartment,Entire home/apt,2,1.0,NYC,4,4.3694478519999995
Apartment,Entire home/apt,2,1.0,NYC,1,3.401197382
House,Entire home/apt,3,1.0,NYC,0,4.9767337419999995
Apartment,Shared room,1,1.0,NYC,0,3.63758616
Apartment,Entire home/apt,4,1.0,Boston,1,5.298317367
Apartment,Private room,1,1.0,NYC,0,4.007333185
Apartment,Private room,2,1.0,LA,59,4.49980967
Apartment,Private room,2,1.0,LA,0,4.248495242
Condominium,Entire home/apt,7,2.0,Chicago,6,5.231108617
Apartment,Private room,2,1.0,NYC,1,4.094344562
House,Shared room,1,1.0,LA,1,3.36729583
Apartment,Private room,4,1.5,Boston,11,4.3694478519999995
Apartment,Private room,2,1.0,NYC,3,4.49980967
House,Entire home/apt,5,3.5,Boston,11,5.783825182
Apartment,Entire home/apt,6,2.0,Boston,4,5.703782475
Apartment,Entire home/apt,2,1.0,NYC,77,5.164785974
Loft,Private room,2,2.0,NYC,0,4.442651256
House,Entire home/apt,8,4.0,LA,15,6.429719477999999
Apartment,Entire home/apt,2,1.0,LA,85,4.9767337419999995
House,Private room,1,1.0,SF,3,4.787491743
Townhouse,Private room,2,1.0,LA,5,3.871201011
House,Entire home/apt,4,2.0,LA,80,5.8579331539999995
Apartment,Private room,2,1.0,NYC,11,4.49980967
Apartment,Private room,2,1.0,Boston,1,4.828313737
Apartment,Entire home/apt,4,1.0,NYC,2,5.220355825
Apartment,Entire home/apt,4,1.0,Chicago,4,4.8598124039999995
House,Private room,2,1.0,LA,0,4.262679877
House,Entire home/apt,4,1.0,LA,39,5.521460918
Condominium,Private room,1,1.0,Boston,24,4.17438727
Townhouse,Private room,2,1.0,DC,72,4.317488114
House,Private room,2,1.0,NYC,0,4.700480366
Apartment,Private room,2,1.0,SF,0,4.248495242
Apartment,Entire home/apt,5,1.0,NYC,2,5.4161004020000005
Loft,Private room,2,1.0,NYC,0,3.850147602
House,Private room,1,1.5,LA,0,4.787491743
Apartment,Entire home/apt,2,1.0,SF,19,4.007333185
Apartment,Entire home/apt,6,2.0,NYC,7,5.703782475
Apartment,Entire home/apt,4,1.0,SF,43,5.521460918
House,Entire home/apt,10,3.5,LA,6,5.9914645470000005
House,Entire home/apt,5,2.5,LA,6,7.085901464
House,Entire home/apt,5,1.5,NYC,1,5.010635294
Apartment,Entire home/apt,5,1.0,NYC,69,5.393627546
Hostel,Private room,2,8.0,SF,13,4.248495242
Townhouse,Private room,2,1.5,Boston,11,4.9767337419999995
House,Entire home/apt,6,2.0,SF,2,5.703782475
Apartment,Entire home/apt,2,1.0,NYC,39,4.382026635
House,Entire home/apt,6,2.0,LA,4,6.620073207000001
Apartment,Private room,2,1.0,NYC,49,4.59511985
Apartment,Entire home/apt,3,1.5,LA,2,4.317488114
Apartment,Entire home/apt,4,1.0,DC,17,4.997212274
Loft,Entire home/apt,2,1.5,NYC,0,5.978885765
Apartment,Private room,2,1.0,NYC,23,4.6051701860000005
Apartment,Private room,3,1.0,NYC,8,4.852030264
Apartment,Entire home/apt,3,1.0,NYC,1,5.164785974
Apartment,Entire home/apt,4,1.0,DC,0,6.907755279
Apartment,Entire home/apt,2,1.0,LA,6,4.828313737
Apartment,Private room,1,1.0,NYC,6,4.905274778
House,Private room,2,2.0,NYC,36,3.555348061
Apartment,Shared room,2,1.0,LA,3,3.688879454
Apartment,Entire home/apt,2,1.0,LA,1,5.0039463060000005
Townhouse,Private room,2,0.5,DC,0,3.713572067
Apartment,Private room,2,1.0,LA,3,4.9767337419999995
House,Entire home/apt,16,1.0,Boston,18,5.298317367
Apartment,Entire home/apt,6,1.5,NYC,23,6.163314804
Apartment,Private room,1,1.0,NYC,0,5.298317367
Apartment,Entire home/apt,6,1.5,NYC,0,5.298317367
Apartment,Entire home/apt,4,1.0,NYC,7,5.010635294
Apartment,Entire home/apt,2,1.0,SF,0,4.060443011
Apartment,Entire home/apt,5,2.0,LA,0,4.787491743
